id,question
565,"Hà hái được nhiều hoa hơn My. Sau khi hái thêm 12 bông thì My lại có nhiều hơn Hà 5 bông hoa. Lúc đầu, Hà hái được nhiều hơn My là?
A. 8 bông hoa
B. 7 bông hoa
C. 17 bông hoa
D. 10 bông hoa"
566,"Hà mua 3 quyển vở và đưa cô bán hàng tờ 50 000 đồng. Cô bán hàng trả lại Hà 14 000 đồng. Vậy mỗi quyển vở có giá là?
A. 12 000 đồng
B. 14 000 đồng
C. 13 000 đồng
D. 11 000 đồng"
567,"Hà mua 5 quyển vở, mỗi quyển giá 12 000 đồng. Hà đưa cô bán hàng 3 tờ tiền giống nhau thì vừa đủ. Vậy 3 tờ tiền Hà đưa cô bán hàng có mệnh giá là?
A. 2 000 đồng
B. 5 000 đồng
C. 10 000 đồng
D. 20 000 đồng"
568,"Hà muốn bắt chuyến xe buýt lúc 8 giờ rưỡi nhưng lại đến muộn 9 phút. Vậy Hà đã đến trạm xe buýt lúc?
A. 9 giờ kém 21 phút
B. 9 giờ 39 phút
C. 8 giờ kém 21 phút
D. 9 giờ 21 phút"
569,"Hà, Lan, Dũng và Minh cùng đi hái cam trong vườn. Hà hái được nhiều cam hơn Lan nhưng lại ít hơn Dũng. Minh hái được ít cam hơn Lan. Bạn hái được nhiều cam nhất là?
A. Hà
B. Lan
C. Dũng
D. Minh"
57,"“2 giờ 6 phút = ……..giờ”. Số thích hợp cần điền vào chỗ chấm là?
A. 126
B. 2,1
C. 2,6
D. 2,06"
570,"Hai anh em Sơn và Hà giúp bố mẹ thu hoạch xoài. Hà hái được 12 kg xoài, anh Sơn hái được gấp 3 lần Hà. Vậy cả hai anh em hái được?
A. 15 kg xoài
B. 48 kg xoài
C. 36 kg xoài
D. 21 kg xoài"
571,"Hai ca nô khởi hành cùng một lúc, đi ngược chiều nhau trên quãng đường sông dài 175km với vận tốc 24km/h và 26km/h. Hỏi sau bao nhiêu thời gian kể từ lúc khởi hành đến lúc hai ca nô gặp nhau?
A. 3 giờ
B. 3,5 giờ
C. 3,75 giờ
D. 3,25 giờ"
572,"Hai chị em Lan và Hương cùng đi giúp mẹ hái hoa trong vườn. Chị Lan hái được 8 bông hoa. Em Hương hái được 1 chục bông hoa. Cả hai chị em hái được tất cả số bông hoa là?
A. 10 bông hoa
B. 9 bông hoa
C. 8 bông hoa
D. 18 bông hoa"
573,"Hai đường chéo của hình thoi có đặc điểm?
A. bằng nhau
B. vuông góc
C. bằng nhau và vuông góc
D. không có đặc điểm"
574,"Hai đường thẳng song song với nhau thì……?
A. cắt nhau
B. có thể cắt nhau
C. không bao giờ cắt nhau
D. vuông góc"
575,"Hai đường thẳng vuông góc với nhau thì tạo thành mấy góc vuông có chung đỉnh?
A. 3 góc vuông
B. 4 góc vuông
C. 5 góc vuông
D. 6 góc vuông"
578,"Hai nhóm người cần mua nền nhà. Nhóm thứ nhất có 2 người và họ muốn mua 2 nền kề nhau. Nhóm thứ hai có 3 người và họ muốn mua 3 nền kề nhau. Họ tìm được một lô đất chia thành 7 nền đang rao bán. Tính số cách chọn nền của mỗi người sao cho thỏa yêu cầu trên.
A. 144
B. 125
C. 140
D. 132"
579,"Hai ô tô A và B chở một lượng hàng. Xe ô tô A chở 7 tấn 6kg hàng, xe ô tô B chở được 7 tấn hàng. Hỏi trong hai ô tô, xe nào chở được lượng hàng nhiều hơn?
A. Xe A
B. Xe B
C. Cả hai xe đi quãng đường bằng nhau"
58,"“2,3m3 = ……..l” Số thích hợp cần điền vào chỗ chấm là?
A. 0,023
B. 23
C. 230
D. 2300"
580,"Hai quả dưa có cân nặng bằng nhau được đựng trong một chiếc rổ. Cân nặng của cả rổ dưa là 1 kg. Nếu lấy ra một quả dưa thì rổ dưa cân nặng 600 g. Cân nặng của chiếc rổ là?
A. 100 g
B. 200 g
C. 300 g
D. 400 g"
581,"Hai số chẵn liên tiếp có tổng là 22. Hai số đó là?
A. 9 và 13
B. 10 và 11
C. 12 và 13
D. 10 và 12"
582,"Hai thành phố cách nhau 208,5km, một xe máy đi từ Thành phố A đến Thành phố B với vận tốc là 38,6 km/h. Một ô tô khởi hành cùng một lúc với xe máy đi từ Thành phố B đến Thành phố A với vận tốc 44,8km/h. Hỏi sau mấy giờ xe máy và ô tô gặp nhau?
A. 1 giờ
B. 2 giờ
C. 2,5 giờ
D. 3 giờ"
583,"Hai thùng dầu đựng được 681 lít dầu. Thùng thứ nhất đựng được 317 lít dầu. Hỏi thùng thứ hai đựng được bao nhiêu lít dầu?
A. 384 lít
B. 354 lít
C. 318 lít
D. 364 lít"
584,"Hằng ngày, An tan học lúc 11 giờ rưỡi và về đến nhà lúc 12 giờ kém 15 phút. Thời gian An đi từ trường về nhà là?
A. 10 phút
B. 20 phút
C. 15 phút
D. 25 phút"
585,"Hãy cho biết, số bé nhất trong các số 59,32; 58,92; 58,23; 58,032 là?
A. 59,32
B. 58,92
C. 58,23
D. 58,032"
586,"Hãy cho biết, số lớn nhất trong các số 16,259; 16,549; 16,99; 16,819 là?
A. 16,259
B. 16,549
C. 16,99
D. 16,819"
587,"Hãy chọn câu trả lời đúng?
A. Số nghịch đảo của \frac{-2}{3} là \frac{2}{3}
B. Số nghịch đảo của \frac{-2}{3} là \frac{-3}{2}
C. Số nghịch đảo của \frac{-2}{3} là \frac{-3}{-2}
D. Chỉ có câu A là đúng"
588,"Hiền đã lắp ghép xong một bức tranh hình chữ nhật từ các mảnh ghép hình vuông cạnh 3 cm. Hiền tính được diện tích của bức tranh là 360 cm2. Vậy số mảnh ghép Hiền đã dùng để lắp ghép bức tranh đó là?
A. 20 mảnh ghép
B. 40 mảnh ghép
C. 60 mảnh ghép
D. 30 mảnh ghép"
589,"Hiền mua 4 chiếc bút và đưa cô bán hàng tờ 100 000 đồng. Cô bán hàng trả lại Hiền 52 000 đồng. Vậy mỗi chiếc bút Hiền mua có giá là?
A. 20 000 đồng
B. 13 000 đồng
C. 14 000 đồng
D. 12 000 đồng"
59,"“2800g = …..kg”. Số thích hợp điền vào chỗ chấm là?
A. 28
B. 2,8
C. 0,28
D. 280"
590,"Hiện tại, người trở về Việt Nam từ nước ngoài phải thực hiện cách ly y tế 21 ngày thay vì 2 tuần như trước đây. Hiện tại, thời gian cách ly y tế dài hơn so với trước đây là?
A. 18 ngày
B. 19 ngày
C. 7 ngày
D. 10 ngày"
591,"Hiện tại, tổng số tuổi của bố và An là 43 tuổi. Sau 5 năm nữa, bố An sẽ tròn 40 tuổi. Số tuổi của An hiện tại là?
A. 5 tuổi
B. 6 tuổi
C. 7 tuổi
D. 8 tuổi"
592,"Hiệu của 123,459 và 32,87 là?
A. 90,895
B. 165,392
C. 156,329
D. 90,589"
593,"Hiệu của 274 với tích của 17 và 5 là?
A. 198
B. 189
C. 685
D. 186"
594,"Hiệu của 45 và 13 là?
A. 58
B. 32
C. 23
D. 34"
595,"Hiệu của 56 và 13 là?
A. 43
B. 69
C. 67
D. 78"
596,"Hiệu của số lớn nhất có ba chữ số khác nhau và số nhỏ nhất có 1 chữ số là?
A. 998
B. 876
C. 999
D. 987"
597,"Hiệu của số lớn nhất có ba chữ số và số liền sau của số nhỏ nhất có ba chữ số là?
A. 898
B. 899
C. 900
D. 901"
598,"Hiệu của số lớn nhất có hai chữ số và 10 là?
A. 80
B. 90
C. 89
D. 91"
599,"Hiệu của số lớn nhất có sáu chữ số với số nhỏ nhất có sáu chữ số khác nhau là?
A. 897456
B. 897645
C. 897654
D. 897465"
6,"“4760cm3 = ……….” 
 Đáp án cần điền vào chỗ chấm là?
A. 4,76dm3
B. 4,76m3
C. 4,76cm3
D. 47,6dm3"
60,"“3 giờ 35 phút = ……phút” Số thích hợp cần điền vào chỗ chấm là?
A. 335
B. 3,35
C. 215
D. 225"
600,"Hiệu của số tròn chục lớn nhất có ba chữ số và số nhỏ nhất có ba chữ số là?
A. 890
B. 800
C. 880
D. 790"
601,"Hiệu hai số bằng 50. Số thứ hai gấp lên 6 lần ta được số thứ nhất. Số thứ hai là?
A. 10
B. 50
C. 60
D. 40"
602,"Hình bình hành có đặc điểm gì?
A. Hai cặp cạnh đối diện vuông góc
B. Hai cặp cạnh đối diện cắt nhau
C. Hai cặp cạnh đối diện song song và bằng nhau
D. Không có đặc điểm nhận biết"
603,"Hình chóp tứ giác có bao nhiêu mặt là tam giác?
A. 5
B. 6
C. 3
D. 4"
604,"Hình chữ nhật ABCD có chiều dài 6 cm, chiều rộng 4 cm. Chu vi của hình chữ nhật là?
A. 10 cm
B. 20 cm
C. 24 cm²
D. 24 cm"
605,"Hình chữ nhật ABCD có chiều dài 6 cm, chiều rộng 4 cm. Diện tích của hình chữ nhật là?
A. 24 cm²
B. 24cm
C. 20 cm²
D. 20 cm"
606,"Hình đa diện nào sau đây không có mặt cầu ngoại tiếp?
A. Hình chóp với đáy là hình thoi có một góc
B. Hình chóp có đáy là ngũ giác đều
C. Hình hộp chữ nhật
D. Hình lăng trụ đứng có đáy là hình thang cân"
607,"Hình hộp chữ nhật có ba kích thước đôi một khác nhau có bao nhiêu mặt phẳng đối xứng?
A. 9 mặt phẳng
B. 4 mặt phẳng
C. 6 măt phẳng
D. 3 mặt phẳng"
608,"Hình tam giác có cạnh đáy 42,5m và diện tích là 11050dm2. Chiều cao của hình tam giác là?
A.51dm
B.50dm
C.53dm
D.52dm"
609,"Hình tam giác có diện tích 600cm2, độ dài đáy là 40cm. Chiều cao của tam giác là?
A. 15cm
B. 30cm
C. 30
D. 15"
61,"“3 tạ 56kg = …..tạ”. Số thích hợp điền vào chỗ chấm là?
A. 3056
B. 3,56
C. 35,6
D. 356"
610,"Hình thang ABCD có độ dài hai đáy lần lượt là 6cm và 4cm, chiều cao 3cm. Diện tích của hình thang ABCD là?
A. 30cm2
B. 15cm2
C. 72cm2
D. 36cm2"
611,"Hình thoi ABCD có độ dài đường chéo AC là 1,2m; Độ dài đường chéo BD bằng 75% độ dài đường chéo AC. Diện tích hình thoi đó là?
A. 0,96 m2
B. 0,92 m2
C. 1,08 m2
D. 0,54 m2"
612,"Hình tròn có bán kính 0,5 m. Chu vi của hình tròn đó là?
A. 6,28 m
B. 3,14 m
C. 12,56 m
D. 1,57 m"
613,"Hình tròn có bán kính r = 4,4 dm. Vậy chu vi hình tròn là?
A. 27632 dm
B. 273,62 dm
C. 27,632 dm
D. 27, 0632 dm"
614,"Hình tròn thứ nhất có đường kính bằng bán kính hình tròn thứ hai. Tỉ số phần trăm diện tích của hình tròn thứ nhất và hình tròn thứ hai là?
A. 20%
B. 25%
C. 40%
D. 50%"
615,"Hình vuông ABCD có cạnh dài 5cm. Chu vi của hình vuông là?
A. 20 cm
B. 10 cm
C. 25 cm2
D. 25 cm"
616,"Hình vuông có cạnh 9cm. Diện tích hình vuông là?
A. 36cm²
B. 81cm
C. 81cm²
D. 36cm"
617,"Hoa bán 5 kg giấy cũ, mỗi ki-lô-gam được 8 000 đồng và 1 kg bìa sách cũ được 3 000 đồng. Vậy số tiền Hoa kiếm được là?
A. 43 000 đồng
B. 23 000 đồng
C. 11 000 đồng
D. 55 000 đồng"
618,"Hoa bắt đầu giúp mẹ lau sàn nhà lúc 16 giờ rưỡi và lau xong lúc 17 giờ kém 5 phút. Vậy thời gian Hoa lau xong sàn nhà là?
A. 15 phút
B. 20 phút
C. 25 phút
D. 30 phút"
619,"Hoa có 45 cái kẹo. Hoa chia cho Hồng 1/3 số kẹo Hoa có. Hỏi Hồng được chia bao nhiêu cái kẹo?
A. 30 cái kẹo
B. 15 cái kẹo
C. 16 cái kẹo
D. 20 cái kẹo"
62,"“3 tấn 250kg = ……..tấn”. Số cần điền vào chỗ chấm là?
A. 3025
B. 3250
C. 3,025
D. 3,25"
620,"Hoa có 5 cái kẹo. Số kẹo Lan có gấp 2 lần số kẹo Hoa có. Vậy số kẹo Lan có là?
A. 16 cái kẹo
B. 14 cái kẹo
C. 10 cái kẹo
D. 12 cái kẹo"
621,"Hoà có 8 cái cặp tóc: 3 cái màu đỏ, 4 cái màu xanh, 1 cái màu tím. Phân số chỉ số phần cặp tóc màu đỏ của Hoà là?
A. $\frac{3}{8}$
B. $\frac{4}{8}$
C. $\frac{1}{4}$
D. $\frac{1}{8}$"
622,"Hoa có nhiều hơn Mai 13 cái bút. Hoa mua thêm 7 cái bút và Mai mua thêm 16 cái. Khi đó?
A. Hoa có nhiều hơn Mai 6 cái bút
B. Mai có nhiều hơn Hoa 9 cái bút
C. Hoa có nhiều hơn Mai 4 cái bút
D. Mai có nhiều hơn Hoa 3 cái bút"
623,"Hoa đếm được trên cây có 15 quả bưởi. Hoa hái xuống 2 quả để ăn. Mẹ Hoa hái thêm 2 quả nữa biếu ông bà nội. Trên cây còn lại số quả bưởi là?
A. 11 quả bưởi
B. 13 quả bưởi
C. 19 quả bưởi
D. 17 quả bưởi"
624,"Hoa đi học từ 7 giờ 30 phút đến 11 giờ 30 phút. Thời gian học của Hoa là?
A. 2 giờ 20 phút
B. 5 giờ 40 phút
C. 2 giờ 30 phút
D. 4 giờ"
625,"Hoa mua 4 quyển vở và 2 cái bút mực hết 70 000 đồng. Nếu Hoa mua 3 quyển vở và 3 cái bút mực thì hết 82 500 đồng. Tỉ số phần trăm giá tiền quyển vở so với giá tiền bút mực là?
A. 25%
B. 32,5%
C. 37,5%
D. 43,5%"
626,"Hôm nay cửa hàng của cô Hiền bán được 4 chai mật ong, mỗi chai đựng 1 500 ml mật ong. Vậy số mật ong hôm nay cửa hàng của cô Hiền bán được là?
A. 6 l
B. 4 000 ml
C. 2 500 ml
D. 3 l"
627,"Hôm nay là ngày 14 tháng 4. Vậy 4 ngày nữa là ngày?
A. 18
B. 19
C. 20
D. 21"
628,"Hôm nay là ngày 2 tháng 9. Cách đây 4 ngày, gia đình An có về quê thăm ông bà. Vậy gia đình An về thăm ông bà ngày mấy tháng mấy?
A. Ngày 27 tháng 8
B. Ngày 28 tháng8
C. Ngày 29 tháng 8
D. Ngày 30 tháng 8"
629,"Hôm nay là ngày 28 tháng 5. Còn 5 ngày nữa An sẽ tham dự trại hè do thành phố tổ chức. Hỏi An sẽ tham dự trại hè vào ngày nào?
A.Ngày 1 tháng 6
B.Ngày 2 tháng 6
C.Ngày 3 tháng 6
D.Ngày 4 tháng 6"
63,"“3,2m3 = …….dm3”. Số thích hợp điền vào chỗ chấm là?
A. 32000
B. 3200
C. 320
D. 32"
630,"Hôm nay là ngày 29 tháng 2. Vậy ngày kia là?
A. Ngày 1 tháng 3
B. Ngày 2 tháng 3
C. Ngày 3 tháng 3
D. Ngày 4 tháng 3"
631,"Hôm nay là ngày 29 tháng 2. Vậy ngày mai là?
A. Ngàu 30 tháng 2
B. Ngày 31 tháng 2
C. Ngày 1 tháng 3
D. Ngày 2 tháng 3"
632,"Hôm nay là ngày 29 tháng 5. Sáng ngày kia, bố Hà sẽ đưa cả gia đình đi tham quan Hội An. Vậy gia đình Hà sẽ đi tham quan Hội An vào?
A. Ngày 31 tháng 5
B. Ngày 1 tháng 6
C. Ngày 2 tháng 6
D. Ngày 3 tháng 6"
633,"Hôm nay là ngày 29 tháng 7. Còn 4 ngày nữa là mẹ An sẽ trở về Việt Nam sau bao tháng ngày xa gia đình. An sẽ được gặp lại mẹ vào?
A. Ngày 1 tháng 8
B. Ngày 2 tháng 8
C. Ngày 3 tháng 8
D. Ngày 4 tháng 8"
634,"Hôm nay là ngày 30 tháng 7. Còn 4 hôm nữa là Hà sẽ được về quê thăm ông bà. Vậy Hà sẽ về quê thăm ông bà ngày mấy tháng mấy?
A. Ngày 3 tháng 8
B. Ngày 4 tháng8
C. Ngày 5 tháng 8
D. Ngày 6 tháng 8"
635,"Hôm nay là thứ ba ngày 15. Một tuần nữa là kiểm tra cuối học kì 1. Bài kiểm tra cuối học kì 1 sẽ diễn ra vào?
A. Thứ Ba ngày 22
B. Thứ Hai ngày 8
C. Thứ Tư ngày 23
D. Thứ Ba ngày 12"
636,"Hôm nay là thứ ba ngày 16 tháng 7. Thứ ba tuần sau là ngày?
A. 20 tháng 7
B. 23 tháng 7
C. 26 tháng 7
D. 30 tháng 7"
637,"Hôm nay là thứ Ba, ngày 29 tháng 2. Vậy ngày 1 tháng 3 là?
A. Thứ Tư
B. Thứ Năm
C. Thứ Sáu
D. Thứ Bảy"
638,"Hôm nay là thứ Bảy ngày 26 tháng 3. Vậy thứ Năm tuần trước là ngày mấy tháng 3?
A. Ngày 16
B. Ngày 17
C. Ngày 18
D. Ngày 19"
639,"Hôm nay là thứ hai, ngày 14 tháng 8. Thứ hai tuần trước là?
A. ngày 6 tháng 8
B. ngày 7 tháng 8
C. ngày 8 tháng 8
D. ngày 9 tháng 8"
64,"“30m3 50dm3 = …...m3”. Số thích hợp cần điền vào chỗ chấm là?
A. 3050
B. 30050
C. 30,05
D. 30,5"
640,"Hôm nay là thứ Hai, ngày 27 tháng 3. Còn 1 tuần nữa là đến sinh nhật Mai. Vậy sinh nhật Mai là?
A. Thứ Hai, ngày 4 tháng 4
B. Thứ Hai, ngày 3 tháng 4
C. Thứ Ba, ngày 2 tháng 4
D. Thứ Ba, ngày 5 tháng 4"
641,"Hôm nay là thứ Hai, ngày 3 tháng 4. Vậy thứ Hai tuần trước là ngày mấy tháng mấy?
A. Ngày 27 tháng 3
B. Ngày 28 tháng 3
C. Ngày 29 tháng 3
D. Ngày 30 tháng 3"
642,"Hôm nay là thứ Năm, ngày 28 tháng 7. Còn 1 tuần nữa là đến sinh nhật Hiền. Sinh nhật Hiền là thứ mấy ngày mấy tháng mấy?
A. Thứ Năm, ngày 5 tháng 8
B. Thứ Năm, ngày 21 tháng 7
C. Thứ Tư, ngày 3 tháng 8
D. Thứ Năm, ngày 4 tháng 8"
643,"Hôm nay là thứ Tư, ngày 15 tháng 3. Vậy thứ Năm tuần trước là ngày mấy tháng 3?
A. Ngày 6
B. Ngày 7
C. Ngày 8
D. Ngày 9"
644,"Hôm qua cửa hàng bán được 2 536 l nước mắm, hôm nay bán được nhiều hơn hôm qua 908 l. Vậy số nước mắm cả hai ngày cửa hàng bán được là?
A. 1 628 l
B. 5 980 l
C. 3 444 l
D. 4 164 l"
645,"Hỗn số $1\frac{2}{5}$ được chuyển thành số thập phân là?
A. 1,2
B. 1,4
C. 1,5
D. 0,14"
646,"Hỗn số $2\frac{18}{1000}$ viết thành số thập phân, ta được?
A. 2,018
B. 2,18
C. 2,0018
D. 2,180"
647,"Hỗn số $3\frac{35}{100}$ được chuyển thành số thập phân là?
A. 3,035
B. 33,5
C. 3,35
D. 3,335"
648,"Hỗn số $3\frac{4}{5}$ đổi ra phân số được?
A. $\frac{19}{5}$
B. $\frac{12}{5}$
C. $\frac{15}{5}$
D. $\frac{14}{5}$"
649,"Hỗn số $3\frac{5}{100}$ được viết dưới dạng số thập phân là?
A. 3,5
B. 3,05
C. 3,005
D. 3,0005"
65,"“3km 15m = …….km”. Số thích hợp cần điền vào chỗ chấm là?
A. 3,15
B. 31,5
C. 3,015
D. 30,15"
650,"Hỗn số $3\frac{6}{1000}$ được viết dưới dạng số thập phân là?
A. 3,6
B. 3,06
C. 3,006
D. 3,0006"
651,"Hỗn số $3\frac{6}{7}$ được viết thành phân số là?
A. $\frac{21}{7}$
B. $\frac{27}{7}$
C. $\frac{29}{7}$
D. $\frac{25}{7}$"
652,"Hỗn số 3 $\frac{2}{5}$ được chuyển thành phân số là?
A. $\frac{17}{5}$
B. $\frac{6}{5}$
C. $\frac{15}{5}$
D. $\frac{2}{15}$"
653,"Hỗn số 3 $\frac{2}{5}$ được chuyển thành phân số là?
A. $\frac{17}{5}$
B. $\frac{6}{5}$
C. $\frac{15}{5}$
D. $\frac{2}{15}$"
654,"Hỗn số 3 $\frac{6}{100}$ được viết dưới dạng số thập phân là?
A. 3,06
B. 3,006
C. 3,0006
D. 3,6"
655,"Hỗn số 4 $\frac{3}{1000}$ được viết dưới dạng số thập phân là?
A. 4,3
B. 4,03
C. 4,003
D. 4,0003"
656,"Hùng nặng 35 kg, Minh nặng 38,5 kg, An nặng 42,5 kg, Giang nặng 43 kg. Trung bình mỗi bạn nặng số ki – lô – gam là?
A. 39,75 kg
B. 39,25 kg
C. 40,75 kg
D. 40,15 kg"
657,"Huy bắt đầu chạy thể dục cùng mẹ lúc 17 giờ kém 10 phút và chạy xong lúc 18 giờ kém 15 phút. Vậy thời gian Huy chạy thể dục cùng mẹ là?
A. 25 phút
B. 65 phút
C. 60 phút
D. 55 phút"
658,"Kết quả cần điền vào phép tính: “700 năm – 500 năm = ….. thế kỉ” là?
A. 200
B. 2
C. 20
D. 12"
659,"Kết quả của : 9120 : 4?
A. 2280
B. 2180
C. 2290
D. 2090"
66,"“3m3 76dm3 = ……..m3”. Số thích hợp điền vào chỗ chấm là?
A. 3,76
B. 3,706
C. 37,6
D. 3,076"
660,"Kết quả của dãy tính: 3 x 6 + 117 là?
A. 115
B. 135
C. 125"
661,"Kết quả của phép chia \left(0,75\right)^5:\left(0,75\right)^2là?
A. 1
B. 0,75
C. \frac{25}{46}
D. \frac{19}{16}"
662,"Kết quả của phép chia 24854 : 2 là?
A. 21427
B. 12427
C. 12327
D. 13427"
663,"Kết quả của phép chia 3,43 : 100 là?
A. 0,343
B. 3,043
C. 0,0343
D. 3430"
664,"Kết quả của phép chia 48 : 3 là?
A. 13
B. 14
C. 16
D. 15"
665,"Kết quả của phép chia 52 : 4 là?
A. 13
B. 14
C. 15
D. 16"
666,"Kết quả của phép chia 6 546 : 3 là?
A. 2 092
B. 2 162
C. 2 182
D. 2 082"
667,"Kết quả của phép cộng 36 528 + 49 347 là?
A. 75 865
B. 85 865
C. 75 875
D. 85 875"
668,"Kết quả của phép nhân $\frac{2}{5}\times \frac{5}{7}$ là?
A. $\frac{39}{35}$
B. $\frac{2}{7}$
C. $\frac{10}{12}$
D. $\frac{25}{35}$"
669,"Kết quả của phép nhân \left(-\frac{1}{2}\right)^3.\left(-\frac{1}{2}\right)^2 là?
A. \frac{1}{16}
B. \frac{1}{32}
C. \frac{-1}{16}
D.\ frac{-1}{32}"
67,"“4 ngày 18 giờ = ……….ngày”. Số thích hợp cần điền vào chỗ chấm là?
A. 4,3
B. 4,75
C. 4,5
D. 4,18"
670,"Kết quả của phép nhân \left(\frac{15}{2}\right)^3.\left(\frac{2}{5}\right)^3 là?
A. \frac{1}{27}
B. 27
C. \frac{1}{9}
D. 9"
671,"Kết quả của phép nhân \left(\frac{2}{5}\right)^4:\left(\frac{1}{5}\right)^4 là?
A. 8
B. 16
C. 32
D. 64"
672,"Kết quả của phép nhân 5.\frac{1}{4} là?
A. \frac{5}{20}
B. \frac{21}{4}
C. \frac{1}{20}
D. \frac{5}{4}"
673,"Kết quả của phép tính 10 235 + 20 142 là?
A. 30 367
B. 30 376
C. 30 377
D. 30 733"
674,"Kết quả của phép tính 127 km + 332 km là?
A. 395 km
B. 359 km
C. 459 km
D. 539 km"
675,"Kết quả của phép tính 138 x 217 + 814 là?
A. 30760
B. 34560
C. 32480
D. 31670"
676,"Kết quả của phép tính 14,3 – 23 ${\times}$ 0,1 + 0,0037 ${\times}$ 1000 là?
A. 53,6
B. 49
C. 20,3
D. 15,7"
677,"Kết quả của phép tính 14hm x 7 là?
A. 92hm
B. 94hm
C. 96hm
D. 98hm"
678,"Kết quả của phép tính 15 . 45 + 55 là?
A. 730
B. 675
C. 1500
D. 100"
679,"Kết quả của phép tính 15kg + 24 yến + 3 tạ theo đơn vị ki-lô-gam là?
A. 584kg
B. 529kg
C. 548kg
D. 555kg"
68,"“4 tạ 3 yến = ….kg”. Số thích hợp cần điền vào chỗ chấm là?
A. 43
B. 4300
C. 4,3
D. 430"
680,"Kết quả của phép tính 167 + 425 là?
A. 592
B. 564
C. 587
D. 534"
681,"Kết quả của phép tính 2 + 1 + 2 là bao nhiêu ?
A. 2
B. 3
C. 4
D. 5"
682,"Kết quả của phép tính 29402 x 3 là?
A. 88206
B. 88402
C.88266
D. 88926"
683,"Kết quả của phép tính 30 cm + 16 cm – 5 cm là?
A. 41
B. 41 cm
C. 46 cm
D. 46"
684,"Kết quả của phép tính 308 : 55 là?
A. 5,6
B. 6,5
C. 0,56
D. 6,05"
685,"Kết quả của phép tính 32 – 22 là?
A. 11
B. 10
C. 12
D. 13"
686,"Kết quả của phép tính 32 + 6 là?
A. 92
B. 38
C. 34
D. 93"
687,"Kết quả của phép tính 352 x (4 + 6) là?
A. 3520
B. 3720
C. 3840
D. 3652"
688,"Kết quả của phép tính 37 x 36 + 28 là?
A. 1369
B. 1358
C. 1360
D. 1380"
689,"Kết quả của phép tính 37428 : 3 là?
A. 12527
B. 12476
C.12548
D. 13747"
69,"“45dm3 124cm3 = …..dm3” Số thích hợp cần điền vào chỗ chấm là?
A. 45,124
B. 45124
C. 451,24
D. 0,45124"
690,"Kết quả của phép tính 394 - 128 là?
A. 256
B. 246
C. 266
D. 276"
691,"Kết quả của phép tính 4 + 0 là bao nhiêu ?
A. 0
B. 3
C. 4
D. 5"
692,"Kết quả của phép tính 4,06 : 100 là?
A. 0,0406
B. 0,00406
C. 406
D. 40600"
693,"Kết quả của phép tính 413${\times}$2là?
A. 826
B. 415
C. 862
D. 411"
694,"Kết quả của phép tính 45621 + 30789 là?
A. 76410
B. 76400
C. 75410
D. 76310"
695,"Kết quả của phép tính 45g + 36g là?
A. 70g
B. 81g
C. 92g
D. 15g"
696,"Kết quả của phép tính 516,04 – 350,28 là?
A. 156,67
B. 156,76
C. 165,67
D. 165,76"
697,"Kết quả của phép tính 528 km – 147 km là?
A. 381 km
B. 381
C. 481 km
D. 481"
698,"Kết quả của phép tính 56 : 8 là?
A. 5
B. 6
C. 7
D. 8"
699,"Kết quả của phép tính 627 + 148 là?
A. 776
B. 775
C. 795
D. 735"
7,"52.5dm2 = ….mm2 là?
A. 5100
B. 5200
C. 52000
D. 52500"
70,"“4dam2 8m2 = …..dam2.” Số thích hợp điền vào cỗ chấm là?
A. 48
B. 4,8
C. 4,008
D. 4,08"
700,"Kết quả của phép tính 63 : 7 + 11 là?
A. 30
B. 20
C. 40
D. 50"
701,"Kết quả của phép tính 63 574 – 25 184 là?
A. 48 490
B. 48 390
C. 38 390
D. 38 490"
702,"Kết quả của phép tính 63,62 + 16,37 là?
A. 79,99
B. 78,92
C. 79,82
D. 78,99"
703,"Kết quả của phép tính 631 + 142 là?
A. 773
B. 774
C. 764
D. 761"
704,"Kết quả của phép tính 64 929 + 29 394 là?
A. 95 323
B. 94 323
C. 94 618
D. 94 189"
705,"Kết quả của phép tính 64,9 ${\times}$ 0,01 là?
A. 649
B. 6,49
C. 0,649
D. 0,0649"
706,"Kết quả của phép tính 64929 + 29394 là?
A. 95323
B. 94323
C. 94618
D. 94189"
707,"Kết quả của phép tính 681 - 425 là?
A. 256
B. 249
C. 246
D. 266"
708,"Kết quả của phép tính 7 x 8 là?
A. 42
B. 56
C. 63
D. 35"
709,"Kết quả của phép tính 712,54 – 48,9 là?
A. 70,765
B. 663,64
C. 223,54
D. 707,65"
71,"“4dam2 8m2 = …..dam2.” Số thích hợp điền vào cỗ chấm là?
A. 48
B. 4,8
C. 4,008
D. 4,08"
710,"Kết quả của phép tính 72 : 8 + 1 là?
A. 9
B. 10
C. 11
D. 12"
711,"Kết quả của phép tính 72 : 9 + 16 là?
A. 24
B. 42
C. 37
D. 40"
712,"Kết quả của phép tính 72932 - 49204 là?
A. 23684
B. 23545
C. 23859
D. 23728"
713,"Kết quả của phép tính 74,059 ${\times}$ 0,001 là?
A. 74059
B. 0,74059
C. 0,074059
D. 7405,9"
714,"Kết quả của phép tính 8 giờ 13 phút : 4 là?
A. 2 giờ 3 phút
B. 2 giờ 3 phút 1 giây
C. 2 giờ 3 phút 10 giây
D. 2 giờ 3 phút 15 giây"
